series_id,fund_name,registrant,adviser,tickers,first_year,last_year,years,fund_of_funds,net_assets_last,terminated,type,transparent,confidence,note
S000054488,JPMorgan High Yield Research Enhanced ETF,J.P. Morgan Exchange-Traded Fund Trust,,JPHY,2019,2023,5,,162924968.96,,fixed_income,Y,high,high yield
S000054538,JPMorgan Event Driven ETF,J.P. Morgan Exchange-Traded Fund Trust,,JPED,2018,2019,2,,27168016.98,,equity_longshort,Y,medium,event driven / merger arb
S000054590,ProShares K-1 Free Crude Oil Strategy ETF,ProShares Trust,,OILK,2019,2023,5,,93752897.84,,commodity_futures,Y,high,"crude oil futures strategy, K-1 free"
S000054611,Principal Healthcare Innovators ETF,Principal Exchange-Traded Funds,,BTEC,2023,2024,2,,42945743.71846153,,equity_longonly,Y,high,healthcare thematic equity
S000054612,Principal Millennial Global Growth ETF,Principal Exchange-Traded Funds,,GENY,2023,2023,1,,26043470.09076923,,equity_longonly,Y,high,thematic global equity
S000054641,U.S. Global GO GOLD and Precious Metal Miners ETF,ETF Series Solutions,,GOAU,2025,2025,1,,133782605,,equity_longonly,Y,high,gold/precious metal miner equities
S000054749,Fidelity High Dividend ETF,FIDELITY COVINGTON TRUST,,FDVV,2018,2020,3,,466942955.65,,equity_longonly,Y,high,"Fidelity factor equity, transparent"
S000054750,Fidelity Dividend ETF for Rising Rates,FIDELITY COVINGTON TRUST,,FDRR,2018,2020,3,,324903194.65,,equity_longonly,Y,high,"Fidelity factor equity, transparent"
S000054751,Fidelity Low Volatility Factor ETF,FIDELITY COVINGTON TRUST,,FDLO,2018,2020,3,,334946768.42,,equity_longonly,Y,high,"Fidelity factor equity, transparent"
S000054752,Fidelity Momentum Factor ETF,FIDELITY COVINGTON TRUST,,FDMO,2018,2020,3,,99998276.54,,equity_longonly,Y,high,"Fidelity factor equity, transparent"
S000054753,Fidelity Quality Factor ETF,FIDELITY COVINGTON TRUST,,FQAL,2018,2020,3,,147717569.86,,equity_longonly,Y,high,Fidelity factor equity
S000054754,Fidelity Value Factor ETF,FIDELITY COVINGTON TRUST,,FVAL,2018,2020,3,,168286595.26,,equity_longonly,Y,high,Fidelity factor equity
S000054767,Principal Spectrum Preferred Securities Active ETF,Principal Exchange-Traded Funds,,PREF,2018,2025,8,,1055261623.48307692,,fixed_income,Y,high,preferred securities
S000054790,JPMorgan Ultra-Short Income ETF,J.P. Morgan Exchange-Traded Fund Trust,,JPST,2019,2026,8,,23454488538.78,,fixed_income,Y,high,ultra-short income
S000054802,JPMorgan International Bond Opportunities ETF,J.P. Morgan Exchange-Traded Fund Trust,,JPIB,2019,2026,8,,350758379.16,,fixed_income,Y,high,intl bond
S000054952,Gabelli Food of All Nations NextShares,GABELLI NEXTSHARES TRUST,,FOANC,2018,2018,1,,1832661,,equity_longonly,N,high,Gabelli NextShares ETMF
S000054955,Gabelli Media Mogul NextShares,GABELLI NEXTSHARES TRUST,,MOGLC,2018,2018,1,,5034259,,equity_longonly,N,high,Gabelli NextShares = non-transparent ETMF
S000054959,First Trust Horizon Managed Volatility Developed International ETF,First Trust Exchange-Traded Fund III,,HDMV,2018,2025,8,,30823511.84,,equity_longonly,Y,high,managed-vol developed intl equities
S000054960,First Trust Horizon Managed Volatility Domestic ETF,First Trust Exchange-Traded Fund III,,HUSV,2018,2025,8,,95989162.27,,equity_longonly,Y,high,managed-vol domestic equities
S000054995,FCF US Quality ETF,TrimTabs ETF Trust,,TTAC,2018,2024,7,,320521897.073,,equity_longonly,Y,high,free-cash-flow quality equity
S000055090,AdvisorShares Focused Equity ETF,AdvisorShares Trust,,CWS,2018,2025,8,,176192357,,equity_longonly,Y,high,focused equity
S000055107,Amplify CWP Enhanced Dividend Income ETF,Amplify ETF Trust,,DIVO,2018,2024,7,,2734909929,,equity_options,Y,high,Amplify CWP; covered call overlay
S000055159,Principal U.S. Small-Cap ETF,Principal Exchange-Traded Funds,,PSC,2023,2025,3,,707385746.35230769,,equity_longonly,Y,high,US small cap equity
S000055185,SPDR SSGA Fixed Income Sector Rotation ETF,SSGA Active Trust,,FISR,2019,2025,7,Y,324091895.4176923,,allocation_fof,Y,medium,bond sector rotation ETF-of-ETFs; FoF flag
S000055281,Janus Henderson Short Duration Income ETF,Janus Detroit Street Trust,,VNLA,2018,2025,8,,2526385795.67,,fixed_income,Y,high,short duration income
S000055342,Davis Select U.S. Equity ETF,Davis Fundamental ETF Trust,,DUSA,2018,2025,8,,690281034,,equity_longonly,Y,high,Davis Select; US equity
S000055343,Davis Select Financial ETF,Davis Fundamental ETF Trust,,DFNL,2018,2025,8,,268764226,,equity_longonly,Y,high,Davis sector equity
S000055344,Davis Select Worldwide ETF,Davis Fundamental ETF Trust,,DWLD,2018,2025,8,,397087540,,equity_longonly,Y,high,Davis Select; worldwide equity
S000055378,WisdomTree International ESG Fund,WisdomTree Trust,,RESD,2020,2023,4,,8264268.14,,equity_longonly,Y,high,WisdomTree ESG equity
S000055516,FlexShares Core Select Bond Fund,FlexShares Trust,,BNDC,2018,2025,8,Y,144712203.67,,fixed_income,Y,high,"bond, fof=Y"
S000055583,WBI Power Factor High Dividend ETF,Absolute Shares Trust,,WBIY,2018,2018,1,Y,42159447.144,,equity_longonly,Y,low,WBI power factor dividend stocks; FoF=Y
S000055942,CWA Income ETF,StrongVest ETF Trust,,CWAI,2018,2018,1,,8665732,,fixed_income,Y,low,"income fund, composition uncertain"
S000056027,Virtus Enhanced Short U.S. Equity ETF,Virtus ETF Trust II,,VESH,2018,2018,1,,2313315,,leveraged_inverse,Y,medium,short US equity exposure
S000056061,EquityCompass Risk Manager ETF,First Trust Exchange-Traded Fund VIII,,ERM,2018,2022,5,,20254661.32,,equity_longonly,Y,low,EquityCompass risk-managed equity; de-risks to cash
S000056062,EquityCompass Tactical Risk Manager ETF,First Trust Exchange-Traded Fund VIII,,TERM,2018,2021,4,,12535569.37,,allocation_fof,Y,low,tactical risk manager; rotates ETFs/cash
S000056066,FormulaFolios Hedged Growth ETF,Northern Lights Fund Trust IV,,FFHG,2019,2023,5,Y,52756831.64676707,,allocation_fof,Y,high,FoF flag; FormulaFolios model portfolio
S000056067,FormulaFolios Tactical Income ETF,Northern Lights Fund Trust IV,,FFTI,2019,2023,5,Y,97592169.71501371,,allocation_fof,Y,high,FoF flag; FormulaFolios tactical income
S000056192,abrdn Bloomberg All Commodity Strategy K-1 Free ETF,abrdn ETFs,,BCI,2018,2024,7,,1026523381.56076923,,commodity_futures,Y,high,broad commodity futures
S000056193,abrdn Bloomberg All Commodity Longer Dated Strategy K-1 Free ETF,abrdn ETFs,,BCD,2018,2024,7,,220905036.55076923,,commodity_futures,Y,high,broad commodity futures
S000056195,Aberdeen Standard Bloomberg WTI Crude Oil Strategy K-1 Free ETF,Aberdeen Standard Investments ETFs,,AOIL,2018,2019,2,,3778519,,commodity_futures,Y,high,WTI crude futures
S000056225,Ecofin Global Water ESG Fund,Managed Portfolio Series,,EBLU,2018,2024,7,,53501569,,equity_longonly,Y,high,water thematic equity
S000056247,Tortoise North American Pipeline Fund,Managed Portfolio Series,,TPYP,2018,2024,7,,553877290,,equity_longonly,Y,high,pipeline/midstream equities
S000056279,GraniteShares Bloomberg Commodity Broad Strategy No K-1 ETF,GraniteShares ETF Trust,,COMB,2018,2025,8,,86301141,,commodity_futures,Y,high,broad commodity
S000056280,GraniteShares S&P GSCI Commodity Broad Strategy No K-1 ETF,GraniteShares ETF Trust,,COMG,2018,2019,2,,6835147.323,,commodity_futures,Y,high,broad commodity
S000056288,Hartford Global Impact NextShares Fund,Hartford Funds NextShares Trust,,HFGIC,2018,2018,1,,5014786.57,,equity_longonly,N,high,Hartford NextShares ETMF
S000056347,Invesco Conservative Multi-Asset Allocation ETF,Invesco Actively Managed Exchange-Traded Fund Trust,,PSMC,2018,2022,5,Y,14494519.0008333,,allocation_fof,Y,high,N-CEN fund_of_funds=Y; multi-asset allocation
S000056348,Invesco Moderately Conservative Multi-Asset Allocation ETF,Invesco Actively Managed Exchange-Traded Fund Trust,,PSMM,2018,2022,5,Y,22091856.0491667,,allocation_fof,Y,high,N-CEN fund_of_funds=Y; multi-asset allocation
S000056349,Invesco Balanced Multi-Asset Allocation ETF,Invesco Actively Managed Exchange-Traded Fund Trust,,PSMB,2018,2022,5,Y,30214029.25,,allocation_fof,Y,high,N-CEN fund_of_funds=Y; multi-asset allocation
S000056350,Invesco Growth Multi-Asset Allocation ETF,Invesco Actively Managed Exchange-Traded Fund Trust,,PSMG,2018,2022,5,Y,23004111.0675,,allocation_fof,Y,high,N-CEN fund_of_funds=Y; multi-asset allocation
S000056501,First Trust Smith Opportunistic Fixed Income ETF,First Trust Exchange-Traded Fund VIII,,FIXD,2018,2025,8,,4345433652.74,,fixed_income,Y,high,First Trust; opportunistic fixed income
S000056654,Hartford Corporate Bond ETF,Hartford Funds Exchange-Traded Trust,,HCOR,2018,2018,1,,15124901.08,,fixed_income,Y,high,Hartford corporate bond
S000056655,Hartford Quality Bond ETF,Hartford Funds Exchange-Traded Trust,,HQBD,2018,2018,1,,19894541.63,,fixed_income,Y,high,Hartford quality bond
S000056657,Saba Closed-End Funds ETF,Exchange Listed Funds Trust,,CEFS,2018,2025,8,Y,284152613.21493101,,allocation_fof,Y,high,"closed-end fund of funds, FoF Y"
S000056752,Amplify YieldShares Oil Hedged MLP Income ETF,Amplify ETF Trust,,AMLX,2018,2018,1,,1136503,04/2018,equity_longonly,Y,medium,MLP equity with oil futures hedge
S000056835,FCF International Quality ETF,TrimTabs ETF Trust,,TTAI,2018,2024,7,,59118015.709,,equity_longonly,Y,high,free-cash-flow quality equity
S000056852,Arrow Reserve Capital Management ETF,ARROW INVESTMENTS TRUST,,ARCM,2019,2026,8,,46958757.06002738,,fixed_income,Y,high,ultra-short reserve cash
S000056879,Republican Policies Fund,Active Weighting Funds ETF Trust,,GOP,2018,2018,1,,1701743,04/2018,equity_longonly,Y,medium,political-theme stock portfolio
S000056880,Democratic Policies Fund,Active Weighting Funds ETF Trust,,DEMS,2018,2018,1,,1430711,04/2018,equity_longonly,Y,medium,policy-themed equity
S000056881,EventShares U.S. Legislative Opportunities ETF,Listed Funds Trust,,PLCY,2018,2019,2,,18286812.08,,equity_longonly,Y,high,policy-thematic equity
S000057207,ClearBridge All Cap Growth ESG ETF,Legg Mason ETF Investment Trust,,CACG,2018,2024,7,,108990216.32,,equity_longonly,Y,high,ClearBridge growth ESG
S000057344,FIELDSTONE MERLIN DYNAMIC LARGE CAP GROWTH ETF,Spinnaker ETF Series,,FMDG,2018,2018,1,,6366092,,equity_longonly,Y,medium,large cap growth
S000057345,UVA Unconstrained Medium-Term Fixed Income ETF,Spinnaker ETF Series,,FFIU,2018,2025,8,,46595260.26,,fixed_income,Y,high,UVA; unconstrained fixed income
S000057346,UVA Dividend Value ETF,Spinnaker ETF Series,,UVDV,2022,2022,1,,14777980,,equity_longonly,Y,high,dividend value equity
S000057372,Alpha Architect Value Momentum Trend ETF,EA Series Trust,,VMOT,2022,2024,3,Y,28563748.7,,allocation_fof,Y,medium,Alpha Architect ETF-of-ETFs with trend hedge
S000057625,Principal Active Global Dividend Income ETF,Principal Exchange-Traded Funds,,GDVD,2018,2020,3,,720862033.28,,equity_longonly,Y,high,Principal; global dividend equities
S000057660,NYLI MacKay Muni Insured ETF,New York Life Investments Active ETF Trust,,MMIN,2019,2025,7,,481881509,,fixed_income,Y,high,muni insured
S000057661,NYLI MacKay Muni Intermediate ETF,New York Life Investments Active ETF Trust,,MMIT,2019,2025,7,,740507406,,fixed_income,Y,high,muni intermediate
S000057700,ClearBridge Large Cap Growth Select ETF,Legg Mason ETF Investment Trust,,LRGE,2018,2026,9,,420901587.76,,equity_longonly,Y,high,ClearBridge large cap growth
S000057702,Franklin ClearBridge Enhanced Income ETF,Legg Mason ETF Investment Trust,,YLDE,2018,2026,9,,112847801.94,,equity_options,Y,medium,enhanced income; dividend equities with covered calls
S000057712,ClearShares OCIO ETF,ETF Series Solutions,,OCIO,2019,2025,7,Y,145576310.17,,allocation_fof,Y,high,"N-CEN fund_of_funds=Y, OCIO multi-asset"
S000057737,Cambria Core Equity ETF,Cambria ETF Trust,,CCOR,2019,2019,1,,80598116.29,,equity_options,Y,medium,Cambria/Core Alternative: equity + option hedge
S000057775,Gabelli RBI NextShares,GABELLI NEXTSHARES TRUST,,GRBIC,2018,2018,1,,1207527,,equity_longonly,N,high,Gabelli NextShares ETMF
S000057879,Franklin Dynamic Municipal Bond ETF,Franklin Templeton ETF Trust,,FLMI,2019,2026,8,,1102221605.09,,fixed_income,Y,high,Franklin; muni bond
S000057880,Franklin Municipal Green Bond ETF,Franklin Templeton ETF Trust,,FLMB,2019,2026,8,,94373507.96,,fixed_income,Y,high,Franklin; muni green bond
S000057894,First Trust California Municipal High Income ETF,First Trust Exchange-Traded Fund III,,FCAL,2018,2025,8,,263003030.12,,fixed_income,Y,high,First Trust; muni
S000057958,Hartford Total Return Bond ETF,Hartford Funds Exchange-Traded Trust,,HTRB,2018,2025,8,,1930949225.19384615,,fixed_income,Y,high,Hartford total return bond
S000058011,iShares Inflation Hedged Corporate Bond ETF,iShares U.S. ETF Trust,,LQDI,2018,2021,4,Y,36063526.23153846,,fixed_income,Y,high,inflation-hedged IG credit; fof flag = holds LQD + swaps
S000058058,AdvisorShares New Tech and Media ETF,AdvisorShares Trust,,FNG,2018,2019,2,,27653666,,equity_longonly,Y,high,AdvisorShares; tech/media stocks
S000058077,Royce Quant Small-Cap Quality Value ETF,Legg Mason ETF Investment Trust,,SQLV,2018,2026,5,,25045740.47,,equity_longonly,Y,high,quant small cap equity
S000058154,Main Sector Rotation ETF,Northern Lights Fund Trust IV,,SECT,2019,2025,7,Y,2051474057.13,,allocation_fof,Y,high,sector ETF rotation; fof flag
S000058182,First Trust Institutional Preferred Securities and Income ETF,First Trust Exchange-Traded Fund III,,FPEI,2018,2025,8,,1597325567.5,,fixed_income,Y,high,institutional preferreds
S000058208,Cambria Global Real Estate ETF,Cambria ETF Trust,,BLDG,2021,2025,5,,33532522,,equity_longonly,Y,high,global real estate equity
S000058209,Cambria Cannabis ETF,Cambria ETF Trust,,TOKE,2020,2025,6,,13852717,,equity_longonly,Y,high,cannabis equity
S000058251,Innovator U.S. Equity Buffer ETF - July,Innovator ETFs Trust,,BJUL,2018,2025,8,,254986661.640603,,equity_options,Y,high,Innovator buffer
S000058252,Innovator U.S. Equity Power Buffer ETF - July,Innovator ETFs Trust,,PJUL,2018,2025,8,,991807130.849178,,equity_options,Y,high,Innovator power buffer
S000058253,Innovator U.S. Equity Ultra Buffer ETF - July,Innovator ETFs Trust,,UJUL,2018,2025,8,,159895742.428055,,equity_options,Y,high,Innovator ultra buffer
S000058304,Virtus WMC International Dividend ETF,ETFis Series Trust I,,VWID,2018,2025,8,,12493071,,equity_longonly,Y,high,international dividend equity
S000058619,AI Powered Equity ETF,ETF Managers Trust,,AIEQ,2018,2023,6,,107640965.379,,equity_longonly,Y,high,AI-driven US equity
S000058687,Novo Nordisk A/S (B Shares) ADRhedged,Precidian ETFs Trust,,NVOH,2025,2025,1,,1303906,,equity_longonly,Y,medium,"looked up; Precidian ADRhedged = single ADR + FX, not ActiveShares"
S000058689,Shell plc ADRhedged,Precidian ETFs Trust,,SHEH,2024,2025,2,,3111123,,equity_longonly,N,medium,Precidian ADRhedged single ADR
S000058692,SAP SE ADRhedged,Precidian ETFs Trust,,SAPH,2025,2025,1,,839510,,equity_longonly,N,medium,Precidian ADRhedged single ADR
S000058694,Toyota Motor Corporation ADRhedged,Precidian ETFs Trust,,TMH,2025,2025,1,,1000990,,equity_longonly,U,low,Precidian ADRhedged: single Toyota ADR + FX hedge
S000058696,AstraZeneca PLC ADRhedged,Precidian ETFs Trust,,AZNH,2024,2025,2,,2607522,,equity_longonly,N,medium,"Precidian ADRhedged, single ADR + FX hedge"
S000058698,BP p.l.c. ADRhedged,Precidian ETFs Trust,,BPH,2025,2025,1,,806454,,equity_longonly,U,medium,Precidian ADRhedged: single ADR + FX hedge; disclosure regime unclear
S000058701,GSK plc ADRhedged,Precidian ETFs Trust,,GSKH,2025,2025,1,,746884,,equity_longonly,N,high,Precidian ADRhedged; single-stock ADR
S000058702,HSBC Holdings Plc ADRHedged,Precidian ETFs Trust,,HSBH,2024,2025,2,,4424618,,equity_longonly,N,high,Precidian ADRhedged; single-stock ADR
S000058871,Hartford Municipal Opportunities ETF,Hartford Funds Exchange-Traded Trust,,HMOP,2018,2025,8,,507650614.90692307,,fixed_income,Y,high,Hartford muni
S000058872,Hartford Schroders Tax-Aware Bond ETF,Hartford Funds Exchange-Traded Trust,,HTAB,2018,2025,8,,417191081.8876923,,fixed_income,Y,high,Hartford tax-aware bond
S000059030,USAA Core Intermediate-Term Bond ETF,USAA ETF Trust,,UITB,2018,2018,1,,95178505.54,,fixed_income,Y,high,core intermediate bond
S000059031,USAA Core Short-Term Bond ETF,USAA ETF Trust,,USTB,2018,2018,1,,44017437.49,,fixed_income,Y,high,core short-term bond
S000059080,Virtus InfraCap U.S. Preferred Stock ETF,ETFis Series Trust I,,PFFA,2018,2025,8,,1561753080,,fixed_income,Y,high,preferred stock
S000059123,JPMorgan Long/Short ETF,J.P. Morgan Exchange-Traded Fund Trust,,JPLS,2018,2019,2,,24517774.07,,equity_longshort,Y,high,long/short equity
S000059124,JPMorgan Managed Futures Strategy ETF,J.P. Morgan Exchange-Traded Fund Trust,,JPMF,2018,2019,2,,50758647.65,,commodity_futures,Y,high,managed futures
S000059138,Change Finance U.S. Large Cap Fossil Fuel Free ETF,ETF Series Solutions,,CHGX,2018,2018,1,,3485379,,equity_longonly,Y,high,fossil-fuel-free large cap
S000059168,Calvert Ultra-Short Duration Income NextShares,Calvert Management Series,,CRUSC,2018,2018,1,,10014011.37778,,fixed_income,N,high,"NextShares ETMF, non-transparent"
S000059183,Principal U.S. Mega-Cap ETF,Principal Exchange-Traded Funds,,USMC,2023,2025,3,,2622797912.11846153,,equity_longonly,Y,high,mega-cap equity
S000059209,FormulaFolios Smart Growth ETF,Northern Lights Fund Trust IV,,FFSG,2019,2023,5,Y,25730468.56367122,,allocation_fof,Y,high,FoF flag; FormulaFolios model portfolio
S000059210,FormulaFolios Tactical Growth ETF,Northern Lights Fund Trust IV,,FFTG,2019,2023,5,Y,27337931.34257535,,allocation_fof,Y,high,FoF flag; FormulaFolios tactical
S000059263,AdvisorShares Vice ETF,AdvisorShares Trust,,VICE,2018,2025,8,,7206691,,equity_longonly,Y,high,vice thematic equity
S000059362,Eaton Vance Oaktree Diversified Credit Nextshares,Eaton Vance NextShares Trust II,,OKDCC,2018,2018,1,,51033911.53,,fixed_income,N,high,Eaton Vance NextShares = non-transparent ETMF; diversified credit
S000059365,Western Asset Total Return ETF,Legg Mason ETF Investment Trust,,WBND,2018,2025,8,,28293303.2,,fixed_income,Y,high,Western Asset total return bond
S000059420,ERShares Private-Public Crossover ETF,EntrepreneurShares Series Trust,,XOVR,2018,2025,7,,209284940.52,,equity_longonly,Y,medium,public + private crossover equity book
S000059462,Fidelity International High Dividend ETF,FIDELITY COVINGTON TRUST,,FIDI,2018,2018,1,,14803599.28,,equity_longonly,Y,high,"Fidelity factor equity, transparent"
S000059463,Fidelity International Value Factor ETF,FIDELITY COVINGTON TRUST,,FIVA,2018,2018,1,,12958908.91,,equity_longonly,Y,high,"Fidelity factor equity, transparent"
S000059538,Anfield Capital Diversified Alternatives ETF,TWO ROADS SHARED TRUST,,DALT,2019,2023,5,Y,63206176.04991781,,allocation_fof,Y,high,"diversified alternatives, FoF Y"
S000059555,VANGUARD TOTAL CORPORATE BOND ETF,VANGUARD SCOTTSDALE FUNDS,,VTC,2018,2019,2,,120867269.29666667,,fixed_income,Y,high,corporate bond
S000059742,VanEck Real Assets ETF,VanEck ETF Trust,,RAAX,2019,2025,5,Y,113546200.65384615,,allocation_fof,Y,high,N-CEN fund_of_funds=Y; real assets ETF-of-ETFs
S000059752,Causeway International Value NextShares,Causeway ETMF Trust,,CIVEC,2018,2018,1,,4815500.02,,equity_longonly,N,high,"NextShares ETMF, non-transparent"
